RawText,WikidataID,Class,PredictedClass,ConfidenceScore
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
Article,Q103184,LEGAL,,0.0
Article,Q103184,LEGAL,,0.0
Treaty,Q541191,LEGAL,,0.0
Treaty on European Union,Q18647563,LEGAL,,0.0
European,Q1464982,LEGAL,,0.0
European Union,Q458,LEGAL,,0.0
Union,Q214102,LEGAL,,0.0
European,Q35572,INSTITUTION,,0.0
European Council,Q8886,INSTITUTION,,0.0
Council,Q8886,INSTITUTION,,0.0
year,Q577,PERIOD,,0.0
Scottish,Q181634,EVENT,,0.0
Scottish independence,Q891905,EVENT,,0.0
Scottish independence referendum,Q1458570,EVENT,,0.0
independence,Q37055,EVENT,,0.0
independence referendum,Q1458570,EVENT,,0.0
referendum,Q43109,EVENT,,0.0
years,Q577,PERIOD,,0.0
years earlier,Q1988780,PERIOD,,0.0
earlier,Q5037061,PERIOD,,0.0
2016,Q25245,EVENT,,0.0
referendum,Q43109,EVENT,,0.0
Article,Q103184,LEGAL,,0.0
Cameron,Q977296,PERSON,,0.0
Article,Q103184,LEGAL,,0.0
Civil,Q77590,INSTITUTION,,0.0
Civil Service,Q2974879,INSTITUTION,,0.0
Service,Q7455660,INSTITUTION,,0.0
Foreign,Q358834,ORGANISATION,,0.0
Foreign Affairs,Q5973577,ORGANISATION,,0.0
Foreign Affairs Select Committee,Q5468214,ORGANISATION,,0.0
Affairs,Q28452143,ORGANISATION,,0.0
Select,Q7447637,ORGANISATION,,0.0
Select Committee,Q7447671,ORGANISATION,,0.0
Committee,Q6612046,ORGANISATION,,0.0
Cameron,Q977296,PERSON,,0.0
Conservative,Q9626,EVENT,,0.0
Conservative party,Q9626,EVENT,,0.0
Conservative party conference,Q28195226,EVENT,,0.0
party,Q7278,EVENT,,0.0
party conference,Q2288051,EVENT,,0.0
conference,Q2020153,EVENT,,0.0
October,Q124,EVENT,,0.0
Prime,Q7243227,TITLE,,0.0
Prime Minister,Q14212,TITLE,,0.0
Minister,Q83307,TITLE,,0.0
Article,Q103184,LEGAL,,0.0
European,Q1464982,INSTITUTION,,0.0
European Union,Q458,INSTITUTION,,0.0
Union,Q214102,INSTITUTION,,0.0
Prime,Q7243227,TITLE,,0.0
Prime Minister,Q14212,TITLE,,0.0
Minister,Q83307,TITLE,,0.0
Prime,Q7243227,TITLE,,0.0
Prime Minister,Q14212,TITLE,,0.0
Minister,Q83307,TITLE,,0.0
Article,Q103184,LEGAL,,0.0
EU,Q458,INSTITUTION,,0.0
David,Q41370,PERSON,,0.0
David Cameron,Q192,PERSON,,0.0
Cameron,Q977296,PERSON,,0.0
EU,Q458,EVENT,,0.0
EU referendum,Q21812812,EVENT,,0.0
referendum,Q43109,EVENT,,0.0
PM,Q7119796,TITLE,,0.0
June,Q120,PERIOD,,0.0
uk,Q145,LOCATION,,0.0
June,Q120,PERIOD,,0.0
Alan,Q178054,PERSON,,0.0
Renwick,Q2144437,PERSON,,0.0
Constitution,Q7755,ORGANISATION,,0.0
Constitution Unit,Q16972935,ORGANISATION,,0.0
Unit,Q7887073,ORGANISATION,,0.0
University,Q3918,ORGANISATION,,0.0
University College,Q193196,ORGANISATION,,0.0
University College London,Q193196,ORGANISATION,,0.0
College,Q189004,ORGANISATION,,0.0
London,Q84,ORGANISATION,,0.0
Article,Q103184,LEGAL,,0.0
Article,Q103184,LEGAL,,0.0
UK,Q145,INSTITUTION,,0.0
UK government,Q6063,INSTITUTION,,0.0
government,Q7188,INSTITUTION,,0.0
UK,Q145,INSTITUTION,,0.0
UK Government,Q6063,INSTITUTION,,0.0
Government,Q6063,INSTITUTION,,0.0
Article,Q103184,LEGAL,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
Article,Q103184,LEGAL,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Article,Q103184,LEGAL,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
Article,Q103184,LEGAL,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
Article,Q103184,LEGAL,,0.0
Jean,Q15988,PERSON,,0.0
Jean-Claude,Q3164791,PERSON,,0.0
Jean-Claude Juncker,Q57661,PERSON,,0.0
Claude,Q214074,PERSON,,0.0
Juncker,Q57661,PERSON,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
Brexit,Q7888194,EVENT,,0.0
29 June,Q2659,PERIOD,,0.0
June,Q120,PERIOD,,0.0
European,Q35572,PERSON,,0.0
European Council,Q8886,PERSON,,0.0
European Council president,Q735587,PERSON,,0.0
Council,Q8886,PERSON,,0.0
Council president,Q30461,PERSON,,0.0
president,Q30461,PERSON,,0.0
Donald,Q6550,PERSON,,0.0
Donald Tusk,Q946,PERSON,,0.0
Tusk,Q3542426,PERSON,,0.0
UK,Q145,LOCATION,,0.0
European,Q1464982,INSTITUTION,,0.0
European Single Market,Q955276,INSTITUTION,,0.0
Single,Q134556,INSTITUTION,,0.0
Single Market,Q1327750,INSTITUTION,,0.0
Market,Q330284,INSTITUTION,,0.0
German,Q183,PERSON,,0.0
German Chancellor,Q56022,PERSON,,0.0
German Chancellor Angela Merkel,Q567,PERSON,,0.0
Chancellor,Q56022,PERSON,,0.0
Chancellor Angela Merkel,Q567,PERSON,,0.0
Angela,Q4762500,PERSON,,0.0
Angela Merkel,Q567,PERSON,,0.0
Merkel,Q567,PERSON,,0.0
European,Q1464982,INSTITUTION,,0.0
European Union,Q458,INSTITUTION,,0.0
Union,Q214102,INSTITUTION,,0.0
Cameron,Q977296,PERSON,,0.0
Prime,Q7243227,TITLE,,0.0
Prime Minister,Q14212,TITLE,,0.0
Minister,Q83307,TITLE,,0.0
Article,Q103184,LEGAL,,0.0
EU,Q458,INSTITUTION,,0.0
June,Q120,PERIOD,,0.0
senior,Q7450648,PERSON,,0.0
Conservative,Q9626,PERSON,,0.0
Oliver,Q443281,PERSON,,0.0
Oliver Letwin,Q333480,PERSON,,0.0
Letwin,Q16872083,PERSON,,0.0
Prime,Q7243227,TITLE,,0.0
Prime Minister,Q14212,TITLE,,0.0
Minister,Q83307,TITLE,,0.0
UK,Q145,LOCATION,,0.0
28 June 2016,Q17099860,PERIOD,,0.0
June,Q120,PERIOD,,0.0
EU,Q458,INSTITUTION,,0.0
EU Parliament,Q8889,INSTITUTION,,0.0
Parliament,Q1130737,INSTITUTION,,0.0
Article,Q103184,LEGAL,,0.0
EU,Q458,INSTITUTION,,0.0
PM,Q7119796,PERSON,,0.0
Theresa,Q1842949,PERSON,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
Scotland,Q22,LOCATION,,0.0
15 July 2016,Q25906338,PERIOD,,0.0
July,Q121,PERIOD,,0.0
article,Q103184,LEGAL,,0.0
UK,Q145,LOCATION,,0.0
article,Q103184,LEGAL,,0.0
Article,Q103184,LEGAL,,0.0
prime,Q49008,TITLE,,0.0
prime minister,Q14212,TITLE,,0.0
minister,Q1423891,TITLE,,0.0
Article,Q103184,LEGAL,,0.0
Act,Q1076579,LEGAL,,0.0
Act of Parliament,Q1076579,LEGAL,,0.0
Parliament,Q11010,LEGAL,,0.0
Article,Q103184,LEGAL,,0.0
Scottish,Q181634,INSTITUTION,,0.0
Scottish Parliament,Q206171,INSTITUTION,,0.0
Parliament,Q1130737,INSTITUTION,,0.0
First Minister of Scotland,Q1362216,PERSON,,0.0
Minister,Q83307,PERSON,,0.0
Minister of Scotland,Q32521,PERSON,,0.0
Scotland,Q34044,PERSON,,0.0
Nicola,Q7028945,PERSON,,0.0
Nicola Sturgeon,Q467112,PERSON,,0.0
Sturgeon,Q181871,PERSON,,0.0
Scotland,Q22,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Scotland,Q22,LOCATION,,0.0
Brexit,Q7888194,EVENT,,0.0
days,Q573,PERIOD,,0.0
PM,Q7119796,TITLE,,0.0
Theresa,Q7782877,PERSON,,0.0
Theresa May,Q264766,PERSON,,0.0
Edinburgh,Q23436,LOCATION,,0.0
Sturgeon,Q181871,PERSON,,0.0
Scotland,Q22,LOCATION,,0.0
UK,Q145,LOCATION,,0.0
Bute,Q2344932,INSTALLATION,,0.0
Bute House,Q2928830,INSTALLATION,,0.0
House,Q23558,INSTALLATION,,0.0
Scotland,Q22,LOCATION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
minister,Q1423891,TITLE,,0.0
Scottish,Q22,INSTITUTION,,0.0
Scottish government,Q32521,INSTITUTION,,0.0
government,Q7188,INSTITUTION,,0.0
Article,Q103184,LEGAL,,0.0
July,Q121,PERIOD,,0.0
High,Q421981,INSTITUTION,,0.0
High Court,Q1617747,INSTITUTION,,0.0
Court,Q41487,INSTITUTION,,0.0
Article,Q103184,LEGAL,,0.0
prime,Q49008,TITLE,,0.0
prime minister,Q14212,TITLE,,0.0
minister,Q1423891,TITLE,,0.0
end,Q5375780,PERIOD,,0.0
2016,Q25245,PERIOD,,0.0
Nicolas,Q7029481,PERSON,,0.0
World,Q16502,PERSON,,0.0
World Pensions Council,Q2878925,PERSON,,0.0
Pensions,Q156223,PERSON,,0.0
Council,Q8886,PERSON,,0.0
WPC,Q165654,PERSON,,0.0
Britain,Q145,LOCATION,,0.0
Majesty,Q669458,INSTITUTION,,0.0
Government,Q7188,INSTITUTION,,0.0
Brussels,Q240,LOCATION,,0.0
Article,Q103184,LEGAL,,0.0
UK,Q145,LOCATION,,0.0
Prime,Q7243227,PERSON,,0.0
Prime Minister,Q14211,PERSON,,0.0
Minister,Q83307,PERSON,,0.0
Theresa,Q7782877,PERSON,,0.0
Theresa May,Q264766,PERSON,,0.0
EU,Q458,INSTITUTION,,0.0
2016,Q25245,PERIOD,,0.0
European,Q35572,INSTITUTION,,0.0
European council,Q8886,INSTITUTION,,0.0
council,Q4358176,INSTITUTION,,0.0
United,Q174769,LOCATION,,0.0
United Kingdom,Q145,LOCATION,,0.0
Kingdom,Q2667814,LOCATION,,0.0
article,Q103184,LEGAL,,0.0
20 July,Q2728,PERIOD,,0.0
July,Q121,PERIOD,,0.0
Germany,Q183,PERSON,,0.0
Chancellor,Q56022,PERSON,,0.0
Chancellor Angela Merkel,Q567,PERSON,,0.0
Angela,Q4762500,PERSON,,0.0
Angela Merkel,Q567,PERSON,,0.0
Merkel,Q567,PERSON,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
European,Q1464982,INSTITUTION,,0.0
European Union,Q458,INSTITUTION,,0.0
Union,Q214102,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,INSTITUTION,,0.0
UK Parliament,Q11010,INSTITUTION,,0.0
Parliament,Q11010,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
European,Q1464982,INSTITUTION,,0.0
European Economic Area,Q8932,INSTITUTION,,0.0
Economic,Q159810,INSTITUTION,,0.0
Economic Area,Q1781695,INSTITUTION,,0.0
Area,Q4788507,INSTITUTION,,0.0
EEA,Q8932,INSTITUTION,,0.0
European,Q1464982,INSTITUTION,,0.0
European Free Trade Association,Q166546,INSTITUTION,,0.0
Free,Q45650,INSTITUTION,,0.0
Free Trade,Q1453449,INSTITUTION,,0.0
Free Trade Association,Q1453449,INSTITUTION,,0.0
Trade,Q601401,INSTITUTION,,0.0
Trade Association,Q2178147,INSTITUTION,,0.0
Association,Q48204,INSTITUTION,,0.0
EFTA,Q166546,INSTITUTION,,0.0
Iceland,Q189,LOCATION,,0.0
Liechtenstein,Q347,LOCATION,,0.0
Norway,Q20,LOCATION,,0.0
Switzerland,Q39,LOCATION,,0.0
Swiss,Q39,NATIONAL,,0.0
Britain,Q145,LOCATION,,0.0
1973,Q2477,PERIOD,,0.0
UK,Q145,LOCATION,,0.0
EEA,Q8932,INSTITUTION,,0.0
EFTA,Q166546,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
EEA,Q8932,INSTITUTION,,0.0
EEA,Q8932,LEGAL,,0.0
EEA Agreement,Q8932,LEGAL,,0.0
Agreement,Q93288,LEGAL,,0.0
EU,Q458,INSTITUTION,,0.0
EFTA,Q166546,INSTITUTION,,0.0
Switzerland,Q39,LOCATION,,0.0
Common,Q286022,LEGAL,,0.0
Common Agriculture and Fisheries Policies,Q220687,LEGAL,,0.0
Agriculture,Q11451,LEGAL,,0.0
Agriculture and Fisheries,Q3248948,LEGAL,,0.0
Fisheries,Q180538,LEGAL,,0.0
Policies,Q1156854,LEGAL,,0.0
Customs,Q182290,LEGAL,,0.0
Customs Union,Q1377619,LEGAL,,0.0
Union,Q214102,LEGAL,,0.0
Common,Q286022,LEGAL,,0.0
Common Trade,Q288728,LEGAL,,0.0
Common Trade Policy,Q28136730,LEGAL,,0.0
Trade,Q601401,LEGAL,,0.0
Trade Policy,Q601401,LEGAL,,0.0
Policy,Q1156854,LEGAL,,0.0
Common,Q286022,LEGAL,,0.0
Common Foreign and Security Policy,Q672788,LEGAL,,0.0
Foreign,Q56034,LEGAL,,0.0
Foreign and Security Policy,Q672788,LEGAL,,0.0
Security,Q2526135,LEGAL,,0.0
Security Policy,Q2167404,LEGAL,,0.0
Policy,Q1156854,LEGAL,,0.0
direct,Q926871,LEGAL,,0.0
indirect,Q877353,LEGAL,,0.0
indirect taxation,Q1771708,LEGAL,,0.0
taxation,Q8161,LEGAL,,0.0
Police,Q35535,LEGAL,,0.0
Judicial,Q105985,LEGAL,,0.0
Co-operation,Q380962,LEGAL,,0.0
operation,Q645883,LEGAL,,0.0
Criminal,Q18149041,LEGAL,,0.0
Criminal Matters,Q1051031,LEGAL,,0.0
Matters,Q1117757,LEGAL,,0.0
EFTA,Q166546,INSTITUTION,,0.0
EFTA,Q166546,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
EEA,Q8932,LEGAL,,0.0
EEA Agreement,Q8932,LEGAL,,0.0
Agreement,Q93288,LEGAL,,0.0
Switzerland,Q39,LOCATION,,0.0
Brexit,Q7888194,EVENT,,0.0
EEA,Q8932,LEGAL,,0.0
EEA Agreement,Q8932,LEGAL,,0.0
Agreement,Q93288,LEGAL,,0.0
EU,Q458,INSTITUTION,,0.0
EEA,Q8932,INSTITUTION,,0.0
EEA,Q8932,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
Swiss,Q39,NATIONAL,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
Swiss,Q39,NATIONAL,,0.0
EU,Q458,INSTITUTION,,0.0
Swiss,Q39,EVENT,,0.0
immigration,Q131288,EVENT,,0.0
referendum,Q43109,EVENT,,0.0
February,Q109,EVENT,,0.0
February 2014,Q1999,EVENT,,0.0
February,Q109,PERIOD,,0.0
February 2017,Q25290,PERIOD,,0.0
Switzerland,Q39,LOCATION,,0.0
European,Q1464982,INSTITUTION,,0.0
European Union,Q458,INSTITUTION,,0.0
Union,Q214102,INSTITUTION,,0.0
Switzerland,Q39,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
July,Q121,PERIOD,,0.0
July 2016,Q21422581,PERIOD,,0.0
EU,Q458,INSTITUTION,,0.0
Tim,Q546256,PERSON,,0.0
Tim Oliver,Q17108438,PERSON,,0.0
Oliver,Q443281,PERSON,,0.0
German,Q183,PERSON,,0.0
German Institute for International and Security Affairs,Q542252,PERSON,,0.0
Institute,Q1082980,PERSON,,0.0
International,Q1072012,PERSON,,0.0
Security,Q2526135,PERSON,,0.0
Affairs,Q28452143,PERSON,,0.0
British,Q145,NATIONAL,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
European,Q1464982,NATIONAL,,0.0
EU,Q458,INSTITUTION,,0.0
protectionism,Q179073,CONCEPT,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
Conservative,Q9626,TITLE,,0.0
MEP,Q27169,TITLE,,0.0
South,Q771405,LOCATION,,0.0
South East,Q48015,LOCATION,,0.0
South East England,Q48015,LOCATION,,0.0
East,Q684,LOCATION,,0.0
East England,Q48006,LOCATION,,0.0
England,Q47762,LOCATION,,0.0
Daniel,Q171724,PERSON,,0.0
Daniel Hannan,Q974023,PERSON,,0.0
Hannan,Q630681,PERSON,,0.0
BBC,Q9531,CREATION,,0.0
BBC Newsnight,Q25869,CREATION,,0.0
Newsnight,Q25869,CREATION,,0.0
European,Q1464982,INSTITUTION,,0.0
European Union,Q458,INSTITUTION,,0.0
Union,Q214102,INSTITUTION,,0.0
Brexit,Q7888194,EVENT,,0.0
EU,Q458,INSTITUTION,,0.0
Leave,Q2493418,ORGANISATION,,0.0
Leave campaign,Q22079776,ORGANISATION,,0.0
campaign,Q847301,ORGANISATION,,0.0
EU,Q458,INSTITUTION,,0.0
David,Q41370,PERSON,,0.0
David Cameron,Q192,PERSON,,0.0
Cameron,Q977296,PERSON,,0.0
UK,Q145,LOCATION,,0.0
years,Q577,PERIOD,,0.0
years,Q577,PERIOD,,0.0
Brexit,Q7888194,EVENT,,0.0
Brexit referendum,Q21812812,EVENT,,0.0
referendum,Q43109,EVENT,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
July,Q121,PERIOD,,0.0
July 2016,Q21422581,PERIOD,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
years,Q577,PERIOD,,0.0
UK,Q145,INSTITUTION,,0.0
UK government,Q6063,INSTITUTION,,0.0
government,Q7188,INSTITUTION,,0.0
The Observer,Q336197,MEDIA,,0.0
Observer,Q336197,MEDIA,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
The Daily Telegraph,Q192621,MEDIA,,0.0
Daily,Q740862,MEDIA,,0.0
Daily Telegraph,Q192621,MEDIA,,0.0
Telegraph,Q192621,MEDIA,,0.0
Conservative,Q9626,ORGANISATION,,0.0
Conservative Party,Q9626,ORGANISATION,,0.0
Party,Q200538,ORGANISATION,,0.0
Tory,Q499956,TITLE,,0.0
Tory MPs,Q499956,TITLE,,0.0
MPs,Q486839,TITLE,,0.0
European,Q1464982,NATIONAL,,0.0
UK,Q145,INSTITUTION,,0.0
UK treasury,Q578269,INSTITUTION,,0.0
treasury,Q10756188,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
International,Q1072012,INSTITUTION,,0.0
International Monetary Fund,Q7804,INSTITUTION,,0.0
Monetary,Q178476,INSTITUTION,,0.0
Fund,Q4201895,INSTITUTION,,0.0
IMF,Q7804,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
European,Q35572,INSTITUTION,,0.0
European Free Trade Area,Q2338737,INSTITUTION,,0.0
Free,Q45650,INSTITUTION,,0.0
Free Trade,Q200435,INSTITUTION,,0.0
Free Trade Area,Q16720712,INSTITUTION,,0.0
Trade,Q601401,INSTITUTION,,0.0
Area,Q4788507,INSTITUTION,,0.0
Institute,Q1082980,INSTITUTION,,0.0
Institute for Fiscal Studies,Q15588566,INSTITUTION,,0.0
Fiscal,Q187021,INSTITUTION,,0.0
Fiscal Studies,Q5454385,INSTITUTION,,0.0
Studies,Q101965,INSTITUTION,,0.0
Brexit,Q7888194,EVENT,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
June,Q120,PERIOD,,0.0
Vote,Q189760,ORGANISATION,,0.0
Vote Leave,Q22079776,ORGANISATION,,0.0
Leave,Q22079776,ORGANISATION,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Parliament,Q11010,INSTITUTION,,0.0
Finance,Q43015,LEGAL,,0.0
VAT,Q128635,ACRONYM,,0.0
Asylum,Q1998195,LEGAL,,0.0
Immigration,Q131288,LEGAL,,0.0
Immigration Control,Q218719,LEGAL,,0.0
Control,Q1129186,LEGAL,,0.0
EU,Q458,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
National,Q204716,LEGAL,,0.0
National Health,Q1031228,LEGAL,,0.0
National Health Service,Q918396,LEGAL,,0.0
Health,Q12147,LEGAL,,0.0
Health Service,Q918396,LEGAL,,0.0
Service,Q7406919,LEGAL,,0.0
Funding,Q6055890,LEGAL,,0.0
Target,Q1046951,LEGAL,,0.0
million,Q38526,MEASURE,,0.0
European,Q35572,LEGAL,,0.0
European Union,Q458,LEGAL,,0.0
European Union Law,Q208202,LEGAL,,0.0
Union,Q214102,LEGAL,,0.0
Law,Q7748,LEGAL,,0.0
Emergency,Q5070802,LEGAL,,0.0
Emergency Provisions,Q4800878,LEGAL,,0.0
Provisions,Q703087,LEGAL,,0.0
Free,Q45650,LEGAL,,0.0
Free Trade,Q1453449,LEGAL,,0.0
Trade,Q601401,LEGAL,,0.0
EU,Q458,INSTITUTION,,0.0
European,Q1464982,LEGAL,,0.0
European Communities,Q993160,LEGAL,,0.0
European Communities Act,Q14949103,LEGAL,,0.0
European Communities Act 1972,Q14949103,LEGAL,,0.0
Communities,Q177634,LEGAL,,0.0
Act,Q1076579,LEGAL,,0.0
Repeal,Q4590027,LEGAL,,0.0
European,Q35572,INSTITUTION,,0.0
European Court,Q1518827,INSTITUTION,,0.0
European Court of Justice,Q1518827,INSTITUTION,,0.0
Court,Q1134237,INSTITUTION,,0.0
Court of Justice,Q1518827,INSTITUTION,,0.0
Justice,Q16533,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
June,Q120,PERIOD,,0.0
Moody,Q67033,BUSINESS,,0.0
UK,Q145,LOCATION,,0.0
Aa1,Q4159021,MEASURE,,0.0
Fitch,Q871325,BUSINESS,,0.0
Fitch Ratings,Q871325,BUSINESS,,0.0
Ratings,Q1618101,BUSINESS,,0.0
AA+,Q2577635,MEASURE,,0.0
AA,Q1785352,MEASURE,,0.0
GDP,Q12638,ACRONYM,,0.0
Standard,Q1522049,BUSINESS,,0.0
Standard & Poor,Q106158,BUSINESS,,0.0
Standard & Poor's,Q106158,BUSINESS,,0.0
Poor,Q3785010,BUSINESS,,0.0
UK,Q145,LOCATION,,0.0
AA,Q1785352,MEASURE,,0.0
U.K,Q145,LOCATION,,0.0
U.K.,Q145,LOCATION,,0.0
UK,Q145,LOCATION,,0.0
June,Q120,PERIOD,,0.0
Chancellor,Q56022,PERSON,,0.0
Chancellor of the Exchequer,Q531471,PERSON,,0.0
Exchequer,Q2408803,PERSON,,0.0
George,Q123829,PERSON,,0.0
George Osborne,Q332493,PERSON,,0.0
Osborne,Q565155,PERSON,,0.0
UK,Q145,LOCATION,,0.0
Institute,Q1082980,ORGANISATION,,0.0
Institute of Directors,Q14996968,ORGANISATION,,0.0
Directors,Q1162163,ORGANISATION,,0.0
two-thirds,Q1362323,MEASURE,,0.0
thirds,Q12375546,MEASURE,,0.0
FTSE,Q1355823,CONCEPT,,0.0
FTSE 100,Q466496,CONCEPT,,0.0
June,Q120,PERIOD,,0.0
British,Q145,NATIONAL,,0.0
Osborne,Q565155,PERSON,,0.0
Britain,Q145,LOCATION,,0.0
British,Q145,NATIONAL,,0.0
15 July 2016,Q25906338,PERIOD,,0.0
July,Q121,PERIOD,,0.0
Reuters,Q130879,MEDIA,,0.0
UK,Q145,LOCATION,,0.0
billion,Q16021,MEASURE,,0.0
percent,Q11229,MEASURE,,0.0
weeks,Q23387,PERIOD,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Emerging,Q5370769,BUSINESS,,0.0
Portfolio,Q898353,BUSINESS,,0.0
Fund,Q6055890,BUSINESS,,0.0
Fund Research,Q372353,BUSINESS,,0.0
Research,Q42240,BUSINESS,,0.0
France,Q142,LOCATION,,0.0
Brexit,Q7888194,EVENT,,0.0
UK,Q145,LOCATION,,0.0
month,Q5151,PERIOD,,0.0
Brexit,Q7888194,PERIOD,,0.0
Guardian,Q11148,MEDIA,,0.0
July,Q121,PERIOD,,0.0
July,Q121,PERIOD,,0.0
Markit,Q17103838,CONCEPT,,0.0
Markit Purchasing Managers' Index,Q2033951,CONCEPT,,0.0
Purchasing,Q1369832,CONCEPT,,0.0
Purchasing Managers' Index,Q2033951,CONCEPT,,0.0
Managers,Q721834,CONCEPT,,0.0
Index,Q873506,CONCEPT,,0.0
2009,Q1996,PERIOD,,0.0
July,Q121,PERIOD,,0.0
The Guardian,Q11148,MEDIA,,0.0
Guardian,Q11148,MEDIA,,0.0
Brexit,Q7888194,EVENT,,0.0
Brexit referendum,Q21812812,EVENT,,0.0
referendum,Q43109,EVENT,,0.0
City,Q23311,LOCATION,,0.0
City of Berlin,Q64,LOCATION,,0.0
Berlin,Q64,LOCATION,,0.0
Germany,Q183,LOCATION,,0.0
UK,Q145,LOCATION,,0.0
Berlin,Q64,LOCATION,,0.0
IMF,Q7804,INSTITUTION,,0.0
July,Q121,PERIOD,,0.0
IMF,Q7804,INSTITUTION,,0.0
Brexit,Q7888194,EVENT,,0.0
European,Q1464982,INSTITUTION,,0.0
European Union,Q458,INSTITUTION,,0.0
Union,Q214102,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
International,Q1072012,INSTITUTION,,0.0
International Monetary Fund,Q7804,INSTITUTION,,0.0
Monetary,Q178476,INSTITUTION,,0.0
Fund,Q4201895,INSTITUTION,,0.0
British,Q145,NATIONAL,,0.0
cent,Q58093,MEASURE,,0.0
year,Q577,PERIOD,,0.0
cent,Q58093,MEASURE,,0.0
year,Q577,PERIOD,,0.0
UK,Q145,LOCATION,,0.0
Group,Q3834913,ORGANISATION,,0.0
Group of Seven,Q1547741,ORGANISATION,,0.0
year,Q577,PERIOD,,0.0
United,Q174769,LOCATION,,0.0
United States,Q30,LOCATION,,0.0
States,Q30,LOCATION,,0.0
year,Q577,PERIOD,,0.0
US,Q30,LOCATION,,0.0
Canada,Q16,LOCATION,,0.0
European,Q1464982,NATIONAL,,0.0
World,Q16502,INSTITUTION,,0.0
World Pensions Council,Q2878925,INSTITUTION,,0.0
Pensions,Q156223,INSTITUTION,,0.0
Council,Q8886,INSTITUTION,,0.0
WPC,Q165654,INSTITUTION,,0.0
University,Q3918,INSTITUTION,,0.0
University of Bath,Q1422458,INSTITUTION,,0.0
Bath,Q22889,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
London,Q84,LOCATION,,0.0
Nicolas,Q7029481,PERSON,,0.0
director,Q2526255,PERSON,,0.0
director-general,Q1501800,PERSON,,0.0
general,Q2608441,PERSON,,0.0
World,Q16502,PERSON,,0.0
World Pensions Council,Q2878925,PERSON,,0.0
Pensions,Q156223,PERSON,,0.0
Council,Q8886,PERSON,,0.0
WPC,Q165654,PERSON,,0.0
advisory,Q683476,PERSON,,0.0
